"user_id","status_id","created_at","screen_name","text","source","display_text_width","reply_to_status_id","reply_to_user_id","reply_to_screen_name","is_quote","is_retweet","favorite_count","retweet_count","quote_count","reply_count","hashtags","symbols","urls_url","urls_t.co","urls_expanded_url","media_url","media_t.co","media_expanded_url","media_type","ext_media_url","ext_media_t.co","ext_media_expanded_url","ext_media_type","mentions_user_id","mentions_screen_name","lang","quoted_status_id","quoted_text","quoted_created_at","quoted_source","quoted_favorite_count","quoted_retweet_count","quoted_user_id","quoted_screen_name","quoted_name","quoted_followers_count","quoted_friends_count","quoted_statuses_count","quoted_location","quoted_description","quoted_verified","retweet_status_id","retweet_text","retweet_created_at","retweet_source","retweet_favorite_count","retweet_retweet_count","retweet_user_id","retweet_screen_name","retweet_name","retweet_followers_count","retweet_friends_count","retweet_statuses_count","retweet_location","retweet_description","retweet_verified","place_url","place_name","place_full_name","place_type","country","country_code","geo_coords","coords_coords","bbox_coords","status_url","name","location","description","url","protected","followers_count","friends_count","listed_count","statuses_count","favourites_count","account_created_at","verified","profile_url","profile_expanded_url","account_lang","profile_banner_url","profile_background_url","profile_image_url"
"x479845457","x1402865115351879682",2021-06-10 05:48:02,"Acertaintom","@TheABB There is good oversight of crime data use in WMP - they have an ethics committee for that purpose. My expectation is Tom McNeil would be happy to talk to you about this work, if you want to discuss the detail","Twitter for iPad",208,"x1402772168719613957","x16605907","TheABB",FALSE,FALSE,0,0,,,,,,,,,,,,,,,,"x16605907","TheABB","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/Acertaintom/status/1402865115351879682","Tom King","Newcastle upon Tyne","public statistics; geometry of longitudinal population coverage; the quantitative epistemic #dataethics Much better on trains than in real life #SARS2recidivist","https://t.co/fG3XMtpDUt",FALSE,513,405,32,17146,18,2012-01-31 20:51:26,FALSE,"https://t.co/fG3XMtpDUt","http://publicstatistic.wordpress.com",,"https://pbs.twimg.com/profile_banners/479845457/1371031413","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/344513261568141541/b856ebece776e40b1f0d1c678a12020b_normal.jpeg"
"x307876921","x1402861784055402497",2021-06-10 05:34:47,"AlikiFoi","Looking forward to next week’s announcements about the <U+0001F1EA><U+0001F1FA> <U+0001F1FA><U+0001F1F8> Trade and Technology Council. AI, privacy, data, ethics are some of the areas for more transatlantic cooperation. https://t.co/EYaxYTI6Xq","Twitter for iPhone",174,,,,TRUE,FALSE,9,1,,,,,"twitter.com/POTUS/status/1…","https://t.co/EYaxYTI6Xq","https://twitter.com/POTUS/status/1402620607792128007",,,,,,,,,,,"en","x1402620607792128007","I’m on my way to the U.K. and Europe today for the first foreign trip of my presidency. I know that democracies can rally together to meet the challenges of this new age – this week, in Europe, we have the chance to prove that.",2021-06-09 13:36:26,"The White House",92462,7902,"x1349149096909668363","POTUS","President Biden",11878303,12,917,"","46th President of the United States, husband to @FLOTUS, proud dad & pop. Tweets may be archived: https://t.co/IURuMIrzxb",TRUE,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/AlikiFoi/status/1402861784055402497","Aliki Foinikopoulou","Brussels, Belgium","#tech #politics #womenempowerment | Government Affairs @salesforce | <U+0001F1EC><U+0001F1F7> <U+0001F1E7><U+0001F1EA> <U+0001F1EA><U+0001F1FA> | (Re)tweeting in my personal capacity",,FALSE,949,1009,98,10575,2291,2011-05-30 13:05:56,FALSE,,,,"https://pbs.twimg.com/profile_banners/307876921/1558020864","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1052256626189750272/gpIR2x66_normal.jpg"
"x848759197449601024","x1402830546288275460",2021-06-10 03:30:40,"DanTalks1","@machiaveIIibot The ethics is the source. They want to make the world equal as they see it as the goal itself. They then apply this logic accross aspects of society. Race, wealth, education, performance, culture, food, health etc. The data and numbers they use are to confirm their beliefs.","Twitter for Android",274,"x1402828745371795456","x1345028127030980608","machiaveIIibot",FALSE,FALSE,0,0,,,,,,,,,,,,,,,,"x1345028127030980608","machiaveIIibot","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/DanTalks1/status/1402830546288275460","Dan","NZ","Tech founder & TechDollar theory creator.
First principles philosopher.
I post interesting threads on all sorts of stuff.
Also real wizard and defender of Rohan","https://t.co/LUNypK1XQZ",FALSE,4729,380,41,6136,6799,2017-04-03 04:48:56,FALSE,"https://t.co/LUNypK1XQZ","https://dantalks1.substack.com/subscribe",,"https://pbs.twimg.com/profile_banners/848759197449601024/1553340197",,"http://pbs.twimg.com/profile_images/1365864557873258499/6gHw91tk_normal.jpg"
"x1272461453228797952","x1402825869157040128",2021-06-10 03:12:05,"ShamsTa07688982","@VijayKChy No Mr Minister,these statistics are standard for all other states too. Please do not hide your incompetency by pointing out to NITI Aayog work ethics. NITI Aayog is India's finest think tank. Do not try to fudge data only. Better ask your department to   perform duties well.","Twitter for Android",275,"x1402616138882719744","x956135959765987328","VijayKChy",FALSE,FALSE,0,0,,,,,,,,,,,,,,,,"x956135959765987328","VijayKChy","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/ShamsTa07688982/status/1402825869157040128","Shams Tabrez","India","AMU se hai bhai|| Love your life | R@antbaaz | Social | Proud Indian",,FALSE,38,380,0,459,3062,2020-06-15 09:30:55,FALSE,,,,,,"http://pbs.twimg.com/profile_images/1272464283578667009/pT3tyZi0_normal.jpg"
"x1287390051886944257","x1402824841930186753",2021-06-10 03:08:00,"dundee_danny","@EricTopol After 15 months, we still have jerkoffs like yourself who misrepresent data. No they’re not...the numbers are skewed from the holiday last week. Clearly you didn’t take ethics. Follow @TheLawyerCraig for actual reporting of numbers and trends.","Twitter Web App",243,"x1402631577155239938","x86626845","EricTopol",FALSE,FALSE,0,0,,,,,,,,,,,,,,,,"x86626845 x600251607","EricTopol TheLawyerCraig","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/dundee_danny/status/1402824841930186753","Danny Dundee","","speak the truth",,FALSE,6,78,0,391,149,2020-07-26 14:11:42,FALSE,,,,,,"http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png"
"x1281896932206505985","x1402817933462544387",2021-06-10 02:40:33,"Ari42436367","@PVenkatGandhi @GorwayGlobal @PriyankaPulla @icmr_nie @icmr_niv But pfizer was given EUA only after third phase trial data submitted and peer reviewed.  The second trial of covaxin was not conducted properly

https://t.co/Xm2UCRoyaH","Twitter Web App",168,"x1402776701159890951","x110018867","PVenkatGandhi",FALSE,FALSE,0,0,,,,,"science.thewire.in/health/peoples…","https://t.co/Xm2UCRoyaH","https://science.thewire.in/health/peoples-hospital-bhopal-covaxin-clinical-trials-exploitation-ethics-ground-report/",,,,,,,,,"x110018867 x326142866 x17667626 x970335196313628672 x983637695443288064","PVenkatGandhi GorwayGlobal PriyankaPulla icmr_nie icmr_niv","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/Ari42436367/status/1402817933462544387","Ari","",".",,FALSE,2,0,0,258,1048,2020-07-11 10:23:59,FALSE,,,,,,"http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png"
"x1329996198040756224","x1402786897206951938",2021-06-10 00:37:13,"FemboyPhilosopy","@TravisAlexPhoto @MouthyInfidel You can't defend any of those. Don't even try to defend the environmental or nutrition aspects of meat eating because we have emperical data on that; there's no argument to be had. Ethics is the only thing you have some wiggle room in but you won't be able to defend that either.","Twitter for Android",279,"x1402785656347279368","x138538895","TravisAlexPhoto",FALSE,FALSE,0,0,,,,,,,,,,,,,,,,"x138538895 x1195031249729052672","TravisAlexPhoto MouthyInfidel","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/FemboyPhilosopy/status/1402786897206951938","Femboy Philosophy<U+0001F3F3><U+FE0F><U+200D><U+0001F308><U+0001F3F3><U+FE0F><U+200D><U+26A7><U+FE0F><U+0001F9E6>","any pronouns","small dick big brain. you can call me Avery",,FALSE,5314,221,28,4448,8169,2020-11-21 03:53:54,FALSE,,,,"https://pbs.twimg.com/profile_banners/1329996198040756224/1616881978",,"http://pbs.twimg.com/profile_images/1330008394632204294/ccKCiz0c_normal.jpg"
"x14061771","x1402784862415753217",2021-06-10 00:29:08,"jranck","@surj @TopioNetworks Do they do political analyses? I'm going to do AI and Data politics and ethics work, I think","Twitter for Android",92,"x1402784234247319555","x1973","surj",FALSE,FALSE,0,0,,,,,,,,,,,,,,,,"x1973 x1144000763082858496","surj TopioNetworks","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/jranck/status/1402784862415753217","(((Jody Ranck, DrPH)))","washington, dc","Digital health entrepreneur. Author of two books on Digital Health. EVP Global Health Strategy, Ram Global https://t.co/Gv3Bp11V2M Tweets my own","https://t.co/r7m6GDlqQc",FALSE,5936,5801,439,139845,14652,2008-02-29 20:34:05,FALSE,"https://t.co/r7m6GDlqQc","http://ramglobal.com",,"https://pbs.twimg.com/profile_banners/14061771/1604779564","http://abs.twimg.com/images/themes/theme5/bg.gif","http://pbs.twimg.com/profile_images/1325167652969435136/tC2PRiRs_normal.jpg"
"x899711573010382848","x1402779903842476032",2021-06-10 00:09:26,"SaeedDoroudiani","@_rosesarerad Of course it's not acceptable w/ normal criteria, but in mafia-like biz anything is justifiable to run business. Ethics, humanity, and compassion have no place in that bloody biz. So, no research is performed for harms they cause. Safety data from labs are top secret from public.","Twitter Web App",280,"x1402778631005409283","x899711573010382848","SaeedDoroudiani",FALSE,FALSE,3,0,,,,,,,,,,,,,,,,"x1298732066004258817","_rosesarerad","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/SaeedDoroudiani/status/1402779903842476032","Saeed Doroudiani, MASc, PhD, PEng<U+0001F341><U+0001F468><U+200D><U+0001F52C><U+0001F3C3><U+200D><U+2642><U+FE0F> <U+0001F5FB>","Ontario, Canada ","#ChemEng + #MaterialSci + #Polymer <U+01C1> #Built & #Enviro | faculty (on leave) | science consultant | author @Quora | sci editor | #MathCircler
T<U+2208>SD RTs <U+2260> endorse","https://t.co/3uZyrVtOJM",FALSE,455,1714,1,7523,13350,2017-08-21 19:15:29,FALSE,"https://t.co/3uZyrVtOJM","https://orcid.org/0000-0003-0800-8739",,"https://pbs.twimg.com/profile_banners/899711573010382848/1623178092","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1257681498502823937/WQI1RmKj_normal.jpg"
"x16793287","x1402776196786667525",2021-06-09 23:54:42,"johnkartch","@ShaneGoldmacher Any thoughts on the ethics and morality of publishing private tax information that was either leaked or stolen from the IRS? 
Do Americans lose legal privacy rights to their tax data when they become wealthy?","Twitter Web App",208,"x1402775498518827009","x23232204","ShaneGoldmacher",FALSE,FALSE,1,0,,,,,,,,,,,,,,,,"x23232204","ShaneGoldmacher","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/johnkartch/status/1402776196786667525","John Kartch","","North Dakota native
VP of Communications at ATR","https://t.co/Bp4koejjub",FALSE,3427,1935,82,10580,129,2008-10-15 20:22:23,FALSE,"https://t.co/Bp4koejjub","https://vimeo.com/262684287",,"https://pbs.twimg.com/profile_banners/16793287/1601496526","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1318761258171203584/KEi2OUqa_normal.jpg"
"x432994402","x1402754287617327107",2021-06-09 22:27:38,"QuantStratTradR","@DynamicWebPaige It's hard enough to get a job as a data scientist, Paige, let alone be good enough to comply with an even more strenuous code of ethics :(","Twitter Web App",138,"x1402731935689027585","x18104734","DynamicWebPaige",FALSE,FALSE,0,0,,,,,,,,,,,,,,,,"x18104734","DynamicWebPaige","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/QuantStratTradR/status/1402754287617327107","Ilya Kipnis","","Quant, Data Scientist, Volatility Strategy Creator https://t.co/yudW7SAUqS , https://t.co/ZcdOf7tlwE . Unapologetically progressive.","https://t.co/ZcdOf7bKF6",FALSE,2134,738,84,20472,39160,2011-12-10 01:07:38,FALSE,"https://t.co/ZcdOf7bKF6","https://patreon.com/quantstrattrader",,,"http://abs.twimg.com/images/themes/theme9/bg.gif","http://pbs.twimg.com/profile_images/464272255229251585/M5qgjN78_normal.jpeg"
"x965604675667087360","x1402743389225955332",2021-06-09 21:44:20,"r_medicine","<U+2728>Submit an Abstract for R/Medicine 2021!<U+2728>

We're interested in talks on clinical trials, analytic bias and ethics, new packages, data viz, reproducibility, data management, and applied uses of R in clinical practice. 

Submit today! <U+2192> https://t.co/lWiMavWdh0 #rstats #rmed2021 https://t.co/dmZBoqplIJ","Twitter Web App",276,,,,FALSE,FALSE,29,16,,,"rstats rmed2021",,"r-medicine.org","https://t.co/lWiMavWdh0","https://r-medicine.org","http://pbs.twimg.com/media/E3eKTgJX0AU8m8t.jpg","https://t.co/dmZBoqplIJ","https://twitter.com/r_medicine/status/1402743389225955332/photo/1","photo","http://pbs.twimg.com/media/E3eKTgJX0AU8m8t.jpg","https://t.co/dmZBoqplIJ","https://twitter.com/r_medicine/status/1402743389225955332/photo/1",,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/r_medicine/status/1402743389225955332","R Medicine","Global","","https://t.co/bREGY7kuDn",FALSE,2522,1691,40,390,604,2018-02-19 15:11:09,FALSE,"https://t.co/bREGY7kuDn","http://r-medicine.org",,"https://pbs.twimg.com/profile_banners/965604675667087360/1622842736",,"http://pbs.twimg.com/profile_images/1400930087860674563/J7sUAY--_normal.jpg"
"x260178646","x1402741373116289024",2021-06-09 21:36:19,"ProcessionTech","Checking out ""DSC Webinar Series: Ethics in AI"" on Data Science Central: https://t.co/v9wyMzjyUA All accountants auditors should check this out and ensure sound procedures for creation and use of AI with full accountability @ICASaccounting @CharteredWW @ICAEW","Twitter Web App",259,,,,FALSE,FALSE,0,1,,,,,"datasciencecentral.com/video/dsc-webi…","https://t.co/v9wyMzjyUA","https://www.datasciencecentral.com/video/dsc-webinar-series-ethics-in-ai",,,,,,,,,"x106386555 x2609935477 x19777925","ICASaccounting CharteredWW ICAEW","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/ProcessionTech/status/1402741373116289024","Procession Technology","Glasgow UK","6GL Adaptive Enterprise Software supports BPM, Digital  Platform with no code, RPA+ = hyperautomation builds any custom application with Intelligent Automation","https://t.co/YOkKfAASx5",FALSE,297,494,19,3120,275,2011-03-03 10:50:59,FALSE,"https://t.co/YOkKfAASx5","http://www.procession.com",,"https://pbs.twimg.com/profile_banners/260178646/1567771944","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1450359956/5e69ab3c-c7ba-49b1-9708-3ff3a988b2f6_normal.png"
"x201379948","x1402734575965544450",2021-06-09 21:09:19,"adamworrall4","Participatory case study under an Indigenous paradigm, participatory research approach, &amp; w/eye to information ethics ""in a good way"" (see image). Variety of formal &amp; informal participatory, ethnographic methods of data collection + qualitative data analysis. #caisacsi2021 https://t.co/E21nPLiuIv","TweetDeck",281,,,,FALSE,FALSE,0,0,,,"caisacsi2021",,,,,"http://pbs.twimg.com/media/E3eDHLYVgAAohjj.jpg","https://t.co/E21nPLiuIv","https://twitter.com/adamworrall4/status/1402734575965544450/photo/1","photo","http://pbs.twimg.com/media/E3eDHLYVgAAohjj.jpg","https://t.co/E21nPLiuIv","https://twitter.com/adamworrall4/status/1402734575965544450/photo/1",,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/adamworrall4/status/1402734575965544450","Adam Worrall","Edmonton, Alberta","Asst Professor @SLISUAlberta. Social informatics #sociotech researcher of info-centric communities, ICTs, boundaries, & info sharing behaviour/practices. he/him","https://t.co/XWySJ7vyCC",FALSE,898,684,61,12326,6371,2010-10-11 18:33:31,FALSE,"https://t.co/XWySJ7vyCC","http://www.adamworrall.org",,"https://pbs.twimg.com/profile_banners/201379948/1453415192","http://abs.twimg.com/images/themes/theme2/bg.gif","http://pbs.twimg.com/profile_images/929618142262804481/1r5ES2wT_normal.jpg"
"x961265593549770752","x1402732616126799875",2021-06-09 21:01:31,"bridging_tech","Dutch politics: 'commission for digital affairs'

Themes:
1. Future and rising technologies
2. Digital citizenship and democracy
3. Digital fundamental rights and data-ethics
4. Digital infra and economy
5. Online safety and cybersecurity
6. Digitalizing government https://t.co/2NmNYrUvjA","Twitter Web App",265,,,,TRUE,FALSE,0,1,,,,,"twitter.com/2eKamertweets/…","https://t.co/2NmNYrUvjA","https://twitter.com/2eKamertweets/status/1402631710131601409",,,,,,,,,,,"en","x1402631710131601409","De commissie voor Digitale Zaken van de #TweedeKamer heeft vandaag vastgesteld wat haar taken, werkzaamheden en onderwerpen zijn. Lees meer: https://t.co/4fF3rEPO8X https://t.co/8GvcLgriH1",2021-06-09 14:20:33,"Twitter Web App",60,25,"x197014877","2eKamertweets","Tweede Kamer",128118,12,12160,"Den Haag","Tweede Kamer der Staten-Generaal. Dutch House of Representatives. Nieuws en debatinformatie. Ook https://t.co/Y7mTcHrxLe en https://t.co/5wnZ3MqQK4",TRUE,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/bridging_tech/status/1402732616126799875","Bridging.tech","Eindhoven, Nederland","Think tank about #Tech. Leading business and society into the high-tech future. Focus on #Eindhoven #Blockchain #Meetup","https://t.co/22DuMJ5E5W",FALSE,535,402,6,2833,4052,2018-02-07 15:49:11,FALSE,"https://t.co/22DuMJ5E5W","https://bridging.tech/",,"https://pbs.twimg.com/profile_banners/961265593549770752/1531229228",,"http://pbs.twimg.com/profile_images/981956910634229760/xgZCGx5B_normal.jpg"
"x18104734","x1402731935689027585",2021-06-09 20:58:49,"DynamicWebPaige","can we please have a Code of Ethics for data science

https://t.co/etITr8zrZN https://t.co/NTCcxbxnVG","Twitter Web App",77,,,,FALSE,FALSE,38,10,,,,,"nspe.org/resources/ethi…","https://t.co/etITr8zrZN","https://www.nspe.org/resources/ethics/code-ethics","http://pbs.twimg.com/media/E3eBLzfWQAUuhEI.png","https://t.co/NTCcxbxnVG","https://twitter.com/DynamicWebPaige/status/1402731935689027585/photo/1","photo","http://pbs.twimg.com/media/E3eBLzfWQAUuhEI.png http://pbs.twimg.com/media/E3eBLzfXoAgaGqT.png http://pbs.twimg.com/media/E3eBLzhXoAAxQgn.png http://pbs.twimg.com/media/E3eBLz1XwAACLcd.png","https://t.co/NTCcxbxnVG https://t.co/NTCcxbxnVG https://t.co/NTCcxbxnVG https://t.co/NTCcxbxnVG","https://twitter.com/DynamicWebPaige/status/1402731935689027585/photo/1 https://twitter.com/DynamicWebPaige/status/1402731935689027585/photo/1 https://twitter.com/DynamicWebPaige/status/1402731935689027585/photo/1 https://twitter.com/DynamicWebPaige/status/1402731935689027585/photo/1",,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/DynamicWebPaige/status/1402731935689027585","<U+0001F469><U+200D><U+0001F4BB> Paige Bailey #BlackLivesMatter","179°56'39.4"", +0°2'46.2"" 8k pc","Radically improving developer productivity w/machine learning @Microsoft (née @DeepMind, @Google). AI should be about empowering users & building understanding.","https://t.co/9mVw6msjov",FALSE,40620,1702,989,49537,63927,2008-12-13 20:54:27,FALSE,"https://t.co/9mVw6msjov","http://paigevie.ws",,"https://pbs.twimg.com/profile_banners/18104734/1403920287","http://abs.twimg.com/images/themes/theme13/bg.gif","http://pbs.twimg.com/profile_images/626762747330457600/X3Bx503W_normal.jpg"
"x310276502","x1402727987766775808",2021-06-09 20:43:08,"ChrisPenderKE","@tormey_history Honesty, integrity, ethics.

If they want the data by all means have at it, but they should not be tricking people into giving it away","Twitter Web App",134,"x1402701913301323776","x2815432580","tormey_history",FALSE,FALSE,0,0,,,,,,,,,,,,,,,,"x2815432580","tormey_history","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/ChrisPenderKE/status/1402727987766775808","Cllr Chris Pender","Newbridge, Kildare, Ireland","@SocDems County Cllr on @KildareCoCo for Kildare/Newbridge Municipal District. 
He/Him

RT <U+2260> endorsement","https://t.co/hrZZMiYi9F",FALSE,2695,966,20,21836,8403,2011-06-03 13:42:58,TRUE,"https://t.co/hrZZMiYi9F","http://www.facebook.com/ChrisPenderKE",,"https://pbs.twimg.com/profile_banners/310276502/1591180177","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1397623825936830469/KV4NKDT9_normal.jpg"
