"user_id","screen_name","name","location","description","url","protected","followers_count","friends_count","listed_count","statuses_count","favourites_count","account_created_at","verified","profile_url","profile_expanded_url","account_lang","profile_banner_url","profile_background_url","profile_image_url"
"x881433840","Info_Aus","Rosie Williams #AusGovInfo","BA Sociology","Using open data for accountability & transparency at https://t.co/CqHnc70dJJ Patreon is at https://t.co/MQOttQgn86","https://t.co/8JbBQH92pw",FALSE,7116,3506,339,150733,68194,2012-10-15 03:11:03,FALSE,"https://t.co/8JbBQH92pw","https://ausgov.info",,"https://pbs.twimg.com/profile_banners/881433840/1583224946","http://abs.twimg.com/images/themes/theme13/bg.gif","http://pbs.twimg.com/profile_images/1269208860889210886/7HxQhSna_normal.jpg"
"x26713564","Carmilla5","President Lisa Trump","Melbourne, Australia","<U+2665> Lightworker | 6/2 Projector | Spiritual life, animals, air travel, travel, design, creativity, art deco, stationery, eco, Mac, colour, music, film <U+2665>","https://t.co/76k4Moo168",FALSE,6359,5922,322,94621,49894,2009-03-26 08:53:15,FALSE,"https://t.co/76k4Moo168","https://www.twitter.com/carmilla5",,"https://pbs.twimg.com/profile_banners/26713564/1406779214","http://abs.twimg.com/images/themes/theme3/bg.gif","http://pbs.twimg.com/profile_images/1360484011001348098/Gt1Qh9Dl_normal.jpg"
"x479845457","Acertaintom","Tom King","Newcastle upon Tyne","public statistics; geometry of longitudinal population coverage; the quantitative epistemic #dataethics Much better on trains than in real life #SARS2recidivist","https://t.co/fG3XMtpDUt",FALSE,513,405,32,17146,18,2012-01-31 20:51:26,FALSE,"https://t.co/fG3XMtpDUt","http://publicstatistic.wordpress.com",,"https://pbs.twimg.com/profile_banners/479845457/1371031413","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/344513261568141541/b856ebece776e40b1f0d1c678a12020b_normal.jpeg"
"x307876921","AlikiFoi","Aliki Foinikopoulou","Brussels, Belgium","#tech #politics #womenempowerment | Government Affairs @salesforce | <U+0001F1EC><U+0001F1F7> <U+0001F1E7><U+0001F1EA> <U+0001F1EA><U+0001F1FA> | (Re)tweeting in my personal capacity",,FALSE,949,1009,98,10575,2291,2011-05-30 13:05:56,FALSE,,,,"https://pbs.twimg.com/profile_banners/307876921/1558020864","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1052256626189750272/gpIR2x66_normal.jpg"
"x848759197449601024","DanTalks1","Dan","NZ","Tech founder & TechDollar theory creator.
First principles philosopher.
I post interesting threads on all sorts of stuff.
Also real wizard and defender of Rohan","https://t.co/LUNypK1XQZ",FALSE,4729,380,41,6136,6799,2017-04-03 04:48:56,FALSE,"https://t.co/LUNypK1XQZ","https://dantalks1.substack.com/subscribe",,"https://pbs.twimg.com/profile_banners/848759197449601024/1553340197",,"http://pbs.twimg.com/profile_images/1365864557873258499/6gHw91tk_normal.jpg"
"x1272461453228797952","ShamsTa07688982","Shams Tabrez","India","AMU se hai bhai|| Love your life | R@antbaaz | Social | Proud Indian",,FALSE,38,380,0,459,3062,2020-06-15 09:30:55,FALSE,,,,,,"http://pbs.twimg.com/profile_images/1272464283578667009/pT3tyZi0_normal.jpg"
"x1287390051886944257","dundee_danny","Danny Dundee","","speak the truth",,FALSE,6,78,0,391,149,2020-07-26 14:11:42,FALSE,,,,,,"http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png"
"x1281896932206505985","Ari42436367","Ari","",".",,FALSE,2,0,0,258,1048,2020-07-11 10:23:59,FALSE,,,,,,"http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png"
"x1329996198040756224","FemboyPhilosopy","Femboy Philosophy<U+0001F3F3><U+FE0F><U+200D><U+0001F308><U+0001F3F3><U+FE0F><U+200D><U+26A7><U+FE0F><U+0001F9E6>","any pronouns","small dick big brain. you can call me Avery",,FALSE,5314,221,28,4448,8169,2020-11-21 03:53:54,FALSE,,,,"https://pbs.twimg.com/profile_banners/1329996198040756224/1616881978",,"http://pbs.twimg.com/profile_images/1330008394632204294/ccKCiz0c_normal.jpg"
"x14061771","jranck","(((Jody Ranck, DrPH)))","washington, dc","Digital health entrepreneur. Author of two books on Digital Health. EVP Global Health Strategy, Ram Global https://t.co/Gv3Bp11V2M Tweets my own","https://t.co/r7m6GDlqQc",FALSE,5936,5801,439,139845,14652,2008-02-29 20:34:05,FALSE,"https://t.co/r7m6GDlqQc","http://ramglobal.com",,"https://pbs.twimg.com/profile_banners/14061771/1604779564","http://abs.twimg.com/images/themes/theme5/bg.gif","http://pbs.twimg.com/profile_images/1325167652969435136/tC2PRiRs_normal.jpg"
"x899711573010382848","SaeedDoroudiani","Saeed Doroudiani, MASc, PhD, PEng<U+0001F341><U+0001F468><U+200D><U+0001F52C><U+0001F3C3><U+200D><U+2642><U+FE0F> <U+0001F5FB>","Ontario, Canada ","#ChemEng + #MaterialSci + #Polymer <U+01C1> #Built & #Enviro | faculty (on leave) | science consultant | author @Quora | sci editor | #MathCircler
T<U+2208>SD RTs <U+2260> endorse","https://t.co/3uZyrVtOJM",FALSE,455,1714,1,7523,13350,2017-08-21 19:15:29,FALSE,"https://t.co/3uZyrVtOJM","https://orcid.org/0000-0003-0800-8739",,"https://pbs.twimg.com/profile_banners/899711573010382848/1623178092","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1257681498502823937/WQI1RmKj_normal.jpg"
"x16793287","johnkartch","John Kartch","","North Dakota native
VP of Communications at ATR","https://t.co/Bp4koejjub",FALSE,3427,1935,82,10580,129,2008-10-15 20:22:23,FALSE,"https://t.co/Bp4koejjub","https://vimeo.com/262684287",,"https://pbs.twimg.com/profile_banners/16793287/1601496526","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1318761258171203584/KEi2OUqa_normal.jpg"
"x432994402","QuantStratTradR","Ilya Kipnis","","Quant, Data Scientist, Volatility Strategy Creator https://t.co/yudW7SAUqS , https://t.co/ZcdOf7tlwE . Unapologetically progressive.","https://t.co/ZcdOf7bKF6",FALSE,2134,738,84,20472,39160,2011-12-10 01:07:38,FALSE,"https://t.co/ZcdOf7bKF6","https://patreon.com/quantstrattrader",,,"http://abs.twimg.com/images/themes/theme9/bg.gif","http://pbs.twimg.com/profile_images/464272255229251585/M5qgjN78_normal.jpeg"
"x965604675667087360","r_medicine","R Medicine","Global","","https://t.co/bREGY7kuDn",FALSE,2522,1691,40,390,604,2018-02-19 15:11:09,FALSE,"https://t.co/bREGY7kuDn","http://r-medicine.org",,"https://pbs.twimg.com/profile_banners/965604675667087360/1622842736",,"http://pbs.twimg.com/profile_images/1400930087860674563/J7sUAY--_normal.jpg"
"x260178646","ProcessionTech","Procession Technology","Glasgow UK","6GL Adaptive Enterprise Software supports BPM, Digital  Platform with no code, RPA+ = hyperautomation builds any custom application with Intelligent Automation","https://t.co/YOkKfAASx5",FALSE,297,494,19,3120,275,2011-03-03 10:50:59,FALSE,"https://t.co/YOkKfAASx5","http://www.procession.com",,"https://pbs.twimg.com/profile_banners/260178646/1567771944","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1450359956/5e69ab3c-c7ba-49b1-9708-3ff3a988b2f6_normal.png"
"x201379948","adamworrall4","Adam Worrall","Edmonton, Alberta","Asst Professor @SLISUAlberta. Social informatics #sociotech researcher of info-centric communities, ICTs, boundaries, & info sharing behaviour/practices. he/him","https://t.co/XWySJ7vyCC",FALSE,898,684,61,12326,6371,2010-10-11 18:33:31,FALSE,"https://t.co/XWySJ7vyCC","http://www.adamworrall.org",,"https://pbs.twimg.com/profile_banners/201379948/1453415192","http://abs.twimg.com/images/themes/theme2/bg.gif","http://pbs.twimg.com/profile_images/929618142262804481/1r5ES2wT_normal.jpg"
"x961265593549770752","bridging_tech","Bridging.tech","Eindhoven, Nederland","Think tank about #Tech. Leading business and society into the high-tech future. Focus on #Eindhoven #Blockchain #Meetup","https://t.co/22DuMJ5E5W",FALSE,535,402,6,2833,4052,2018-02-07 15:49:11,FALSE,"https://t.co/22DuMJ5E5W","https://bridging.tech/",,"https://pbs.twimg.com/profile_banners/961265593549770752/1531229228",,"http://pbs.twimg.com/profile_images/981956910634229760/xgZCGx5B_normal.jpg"
"x18104734","DynamicWebPaige","<U+0001F469><U+200D><U+0001F4BB> Paige Bailey #BlackLivesMatter","179°56'39.4"", +0°2'46.2"" 8k pc","Radically improving developer productivity w/machine learning @Microsoft (née @DeepMind, @Google). AI should be about empowering users & building understanding.","https://t.co/9mVw6msjov",FALSE,40620,1702,989,49537,63927,2008-12-13 20:54:27,FALSE,"https://t.co/9mVw6msjov","http://paigevie.ws",,"https://pbs.twimg.com/profile_banners/18104734/1403920287","http://abs.twimg.com/images/themes/theme13/bg.gif","http://pbs.twimg.com/profile_images/626762747330457600/X3Bx503W_normal.jpg"
"x310276502","ChrisPenderKE","Cllr Chris Pender","Newbridge, Kildare, Ireland","@SocDems County Cllr on @KildareCoCo for Kildare/Newbridge Municipal District. 
He/Him

RT <U+2260> endorsement","https://t.co/hrZZMiYi9F",FALSE,2695,966,20,21836,8403,2011-06-03 13:42:58,TRUE,"https://t.co/hrZZMiYi9F","http://www.facebook.com/ChrisPenderKE",,"https://pbs.twimg.com/profile_banners/310276502/1591180177","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1397623825936830469/KV4NKDT9_normal.jpg"
"x194220383","RebelbotJen","Jen Costillo","Silicon Valley","Firmware Engineer, @rebelbots founder, #sensor dork, #wearable maker, @unnamed_show host, dancer/AD @catmachinesSF, & voiceover wannabe.","https://t.co/j7hoNYns5D",FALSE,1596,531,87,14063,12088,2010-09-23 18:32:27,FALSE,"https://t.co/j7hoNYns5D","http://www.rebelbot.com/",,"https://pbs.twimg.com/profile_banners/194220383/1407433467","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/636328901518602241/6-h1cOew_normal.jpg"
"x2608531789","RoryCrewACA","Rory Crew","Nairobi, Kenya","Somali Cash Consortium - Finance and Systems Director, adventurous cook, lapsed bookworm and collector of musical instruments. All views my own.","https://t.co/nYtL2l8WBH",FALSE,918,1933,11,2442,1986,2014-07-06 23:16:16,FALSE,"https://t.co/nYtL2l8WBH","https://www.linkedin.com/company/28829276",,"https://pbs.twimg.com/profile_banners/2608531789/1610116708","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1365023468551626752/yC_ARitt_normal.jpg"
"x940367275","atg_abhishek","Abhishek Gupta","Montreal, Canada","#MachineLearning Engineer @Microsoft | Founder & Principal Researcher @mtlaiethics | Author, Actionable AI Ethics @actionable_ai | https://t.co/uwByIsSDLx","https://t.co/cjN3zCbe70",FALSE,3364,4988,94,8239,14152,2012-11-11 01:56:05,FALSE,"https://t.co/cjN3zCbe70","https://atg-abhishek.github.io",,"https://pbs.twimg.com/profile_banners/940367275/1604868611","http://abs.twimg.com/images/themes/theme9/bg.gif","http://pbs.twimg.com/profile_images/378800000863739374/zl9PeSPl_normal.jpeg"
"x1463635657","globalfraudchat","Global Fraud Chat","Vancouver BC ","Global Fraud Awareness and Prevention","http://t.co/3nA4RZbjgl",FALSE,312,1902,6,3832,0,2013-05-28 02:10:28,FALSE,"http://t.co/3nA4RZbjgl","http://www.eciss.ca",,"https://pbs.twimg.com/profile_banners/1463635657/1431409609","http://abs.twimg.com/images/themes/theme14/bg.gif","http://pbs.twimg.com/profile_images/3730501056/39fc8d141ee7c259bddbbe175a443ba2_normal.jpeg"
"x1273712235710472192","IdentityReview","Identity Review","","Bringing you news, reviews, and resources to navigate the future of the #digitalidentity world.","https://t.co/Drb32R09SF",FALSE,734,487,8,3431,341,2020-06-18 20:21:50,FALSE,"https://t.co/Drb32R09SF","http://identityreview.com",,"https://pbs.twimg.com/profile_banners/1273712235710472192/1592513645",,"http://pbs.twimg.com/profile_images/1273719931192971281/j_9_NNbf_normal.jpg"
"x140679116","KatheMathBio","Dr. Kathe Todd-Brown","","Climate change, models, simulations, biogeochemistry, pore-to-core-to-globe, soil, and ecology. Also human. Views expressed here are my own.","https://t.co/DqGI4H3yoz",FALSE,2555,888,68,12637,12195,2010-05-06 04:01:36,FALSE,"https://t.co/DqGI4H3yoz","https://ktoddbrown.github.io/",,"https://pbs.twimg.com/profile_banners/140679116/1541093822","http://abs.twimg.com/images/themes/theme5/bg.gif","http://pbs.twimg.com/profile_images/862488355258413056/GJRrwOoe_normal.jpg"
"x47059480","Tiana_Athriel","Daniela Huppenkothen","Amsterdam, The Netherlands","astronomy and data science @SRON_Space | harpist-in-perpetual-training | occasional photographer of waterfalls and squirrels | bread baker | she/her","https://t.co/2OktxjkeYC",FALSE,1674,1385,55,5049,7131,2009-06-14 08:28:06,FALSE,"https://t.co/2OktxjkeYC","http://www.huppenkothen.org",,"https://pbs.twimg.com/profile_banners/47059480/1541902553","http://abs.twimg.com/images/themes/theme9/bg.gif","http://pbs.twimg.com/profile_images/1061442851509166080/2A8NPz_S_normal.jpg"
"x4438593493","sucheegee","Suchi","Redmond, WA","",,FALSE,10,81,0,290,81,2015-12-03 05:02:35,FALSE,,,,,"http://abs.twimg.com/images/themes/theme1/bg.png","http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png"
"x136747783","IJADdance","IJAD Dance Company","London","Only by combining science, dance and technology can we truly understand our bodies and unlock our creativity. Current projects: https://t.co/q1t9sMq3hm","https://t.co/XM4AiGU45c",FALSE,2043,2038,56,12912,2501,2010-04-24 20:18:43,FALSE,"https://t.co/XM4AiGU45c","https://linktr.ee/ijaddance",,"https://pbs.twimg.com/profile_banners/136747783/1539271986","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1050409408893734912/b2uKzcUe_normal.jpg"
"x1331899815140143105","SafeEdForAll_UK","SafeEdForAll","UK","#MakeSchoolsSafe so they can re-open fully and STAY open. Parent-led group, listening to scientists, health experts, teachers #COVIDisAirborne #SafeEdForAll","https://t.co/tckoFsOBTT",FALSE,3448,4993,25,8314,8340,2020-11-26 09:57:34,FALSE,"https://t.co/tckoFsOBTT","http://www.safeedforall.com",,"https://pbs.twimg.com/profile_banners/1331899815140143105/1612259700",,"http://pbs.twimg.com/profile_images/1395747808066551815/wRj7PcEr_normal.jpg"
"x1331899815140143105","SafeEdForAll_UK","SafeEdForAll","UK","#MakeSchoolsSafe so they can re-open fully and STAY open. Parent-led group, listening to scientists, health experts, teachers #COVIDisAirborne #SafeEdForAll","https://t.co/tckoFsOBTT",FALSE,3448,4993,25,8314,8340,2020-11-26 09:57:34,FALSE,"https://t.co/tckoFsOBTT","http://www.safeedforall.com",,"https://pbs.twimg.com/profile_banners/1331899815140143105/1612259700",,"http://pbs.twimg.com/profile_images/1395747808066551815/wRj7PcEr_normal.jpg"
"x766028933582221312","jainfamilyinst","JAIN FAMILY INSTITUTE","NYC","Applied social science research. Guaranteed Income | Higher Ed | Digital Ethics | Letter: https://t.co/tXNgzWbatF | Blog: @WorldPhenomenal","https://t.co/1N8skr22x8",FALSE,18108,3225,117,4611,11056,2016-08-17 21:48:24,FALSE,"https://t.co/1N8skr22x8","https://www.jainfamilyinstitute.org/",,"https://pbs.twimg.com/profile_banners/766028933582221312/1562188005","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1146454070443593728/9GONXjX8_normal.png"
"x18268293","mgifford","Mike Gifford","Ottawa, Canada","Senior Strategist at @CivicActions. Previously CEO of @OpenConcept_ca | #Drupal #Accessibility Maintainer | #OpenSource | #Feminist #Quaker #Speaker he/him","https://t.co/mQumLGKGue",FALSE,9598,9797,851,62142,47163,2008-12-20 16:23:18,FALSE,"https://t.co/mQumLGKGue","https://civicactions.com/",,"https://pbs.twimg.com/profile_banners/18268293/1604065747","http://abs.twimg.com/images/themes/theme4/bg.gif","http://pbs.twimg.com/profile_images/1322173139351207937/Uxs1UYER_normal.jpg"
"x576435908","Chris_Morales07","Chris Morales","Elk Grove Village, Illinois","Sales Executive -ADP",,FALSE,110,278,7,1839,60,2012-05-10 17:57:07,FALSE,,,,,"http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/920255752484413440/R64a8UW-_normal.jpg"
"x710397658863636480","VideographerIan","Ian George","Glastonbury, United Kingdom","Using emerging technologies for fresh new content and holographic experiences. #spatialcomputing #photogrammetry #augmentedreality, NFT enthusiast","https://t.co/ejmFSXoJqM",FALSE,502,787,13,300,1145,2016-03-17 09:29:35,FALSE,"https://t.co/ejmFSXoJqM","http://www.instagram.com/scannerian",,"https://pbs.twimg.com/profile_banners/710397658863636480/1621421197","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1390045493644955653/hdTZC6-E_normal.jpg"
"x1110851071075860480","RemainRevoke","<U+0001F499> <U+0001F577> Families need safer schools <U+0001F637>#ZeroCovid <U+0001F32C>","Maskless secondary school <U+0001F494>","#ZeroCovid #MasksForSchools - Trees are nice!! uber buffy fan. Made of coconut macaroons. Climate anxious <U+0001F30E> 3.5%","https://t.co/BMTpRN60ft",FALSE,1544,5002,8,27999,38158,2019-03-27 10:28:28,FALSE,"https://t.co/BMTpRN60ft","https://www.buymeacoffee.com/RemainRevoke",,"https://pbs.twimg.com/profile_banners/1110851071075860480/1603981524",,"http://pbs.twimg.com/profile_images/1390963506883792898/R1dwtxzv_normal.png"
"x18956146","gaby_arguedas","Gabriela Arguedas<U+0001F637><U+0001F489><U+0001F9FC><U+0001F4A6><U+0001F932><U+0001F3FC>","Costa Rica","Bioeticista. Filosofía, ciencias de la salud, estudios feministas, STS. Consultora en DDHH. Universidad de Costa Rica.","https://t.co/w6OwixcS4y",FALSE,5832,4284,64,50196,44295,2009-01-13 22:17:59,FALSE,"https://t.co/w6OwixcS4y","https://www.youtube.com/watch?v=w4UuNFyGo54",,"https://pbs.twimg.com/profile_banners/18956146/1508875413","http://abs.twimg.com/images/themes/theme10/bg.gif","http://pbs.twimg.com/profile_images/1319434618630799360/QhuVhpys_normal.jpg"
"x918742475082264576","traversepeople","Traverse","EC1V 1NY","Navigating complexity and controversy in the changing world of public services.","https://t.co/ybRc9pmXiO",FALSE,1198,3226,14,2452,1949,2017-10-13 07:37:30,FALSE,"https://t.co/ybRc9pmXiO","http://www.traverse.ltd",,"https://pbs.twimg.com/profile_banners/918742475082264576/1599561528","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1400382908255375366/qjzpwwc5_normal.jpg"
"x39530883","alygriff","Alison Griffiths","","",,FALSE,847,490,5,10272,298180,2009-05-12 16:08:07,FALSE,,,,,"http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1403430360294244355/d3H6G-Et_normal.jpg"
